GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2012 inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2012 inflation-adjusted dollars)
1400000US34005702907,34005702907,"Census Tract 7029.07, Burlington County, New Jersey",39280,4428
1400000US34005702908,34005702908,"Census Tract 7029.08, Burlington County, New Jersey",52889,6833
1400000US34005702909,34005702909,"Census Tract 7029.09, Burlington County, New Jersey",46847,4849
1400000US34005702910,34005702910,"Census Tract 7029.10, Burlington County, New Jersey",53993,5040
1400000US34005702913,34005702913,"Census Tract 7029.13, Burlington County, New Jersey",45018,5516
1400000US34005702914,34005702914,"Census Tract 7029.14, Burlington County, New Jersey",38544,4173
1400000US34005702915,34005702915,"Census Tract 7029.15, Burlington County, New Jersey",37351,4642
1400000US34005702917,34005702917,"Census Tract 7029.17, Burlington County, New Jersey",58401,10867
1400000US34005702918,34005702918,"Census Tract 7029.18, Burlington County, New Jersey",47846,7004
1400000US34005703000,34005703000,"Census Tract 7030, Burlington County, New Jersey",35953,3153
1400000US34005703102,34005703102,"Census Tract 7031.02, Burlington County, New Jersey",51341,4911
1400000US34005703103,34005703103,"Census Tract 7031.03, Burlington County, New Jersey",31313,4368
1400000US34005703104,34005703104,"Census Tract 7031.04, Burlington County, New Jersey",35845,3405
1400000US34005703201,34005703201,"Census Tract 7032.01, Burlington County, New Jersey",34817,3779
1400000US34005703202,34005703202,"Census Tract 7032.02, Burlington County, New Jersey",39895,5107
1400000US34005703203,34005703203,"Census Tract 7032.03, Burlington County, New Jersey",27022,1742
1400000US34005703600,34005703600,"Census Tract 7036, Burlington County, New Jersey",37175,3171
1400000US34005703700,34005703700,"Census Tract 7037, Burlington County, New Jersey",40931,4634
1400000US34005703801,34005703801,"Census Tract 7038.01, Burlington County, New Jersey",48122,4945
1400000US34005703802,34005703802,"Census Tract 7038.02, Burlington County, New Jersey",38901,4537
1400000US34005703803,34005703803,"Census Tract 7038.03, Burlington County, New Jersey",40815,3334
1400000US34005703804,34005703804,"Census Tract 7038.04, Burlington County, New Jersey",53538,5671
1400000US34005703900,34005703900,"Census Tract 7039, Burlington County, New Jersey",51987,6145
1400000US34005704004,34005704004,"Census Tract 7040.04, Burlington County, New Jersey",35992,4110
1400000US34005704005,34005704005,"Census Tract 7040.05, Burlington County, New Jersey",40274,3204
1400000US34005704006,34005704006,"Census Tract 7040.06, Burlington County, New Jersey",40864,4600
1400000US34005704007,34005704007,"Census Tract 7040.07, Burlington County, New Jersey",30675,2984
1400000US34005704008,34005704008,"Census Tract 7040.08, Burlington County, New Jersey",42346,4893
1400000US34005704009,34005704009,"Census Tract 7040.09, Burlington County, New Jersey",38074,3705
1400000US34005704011,34005704011,"Census Tract 7040.11, Burlington County, New Jersey",44692,5445
1400000US34005704012,34005704012,"Census Tract 7040.12, Burlington County, New Jersey",41691,4255
1400000US34005704013,34005704013,"Census Tract 7040.13, Burlington County, New Jersey",38634,2580
1400000US34005704014,34005704014,"Census Tract 7040.14, Burlington County, New Jersey",49343,3492
1400000US34005704200,34005704200,"Census Tract 7042, Burlington County, New Jersey",36705,2321
1400000US34005704302,34005704302,"Census Tract 7043.02, Burlington County, New Jersey",45073,4961
1400000US34005704500,34005704500,"Census Tract 7045, Burlington County, New Jersey",30897,2152
1400000US34005704600,34005704600,"Census Tract 7046, Burlington County, New Jersey",22911,4203
1400000US34005704700,34005704700,"Census Tract 7047, Burlington County, New Jersey",30237,1927
1400000US34005704801,34005704801,"Census Tract 7048.01, Burlington County, New Jersey",26732,3058
1400000US34005704802,34005704802,"Census Tract 7048.02, Burlington County, New Jersey",12130,2390
1400000US34005981802,34005981802,"Census Tract 9818.02, Burlington County, New Jersey",3338,1520
1400000US34005982111,34005982111,"Census Tract 9821.11, Burlington County, New Jersey",16110,2331
1400000US34009020101,34009020101,"Census Tract 201.01, Cape May County, New Jersey",33045,5449
1400000US34009020102,34009020102,"Census Tract 201.02, Cape May County, New Jersey",42728,8843
1400000US34009020201,34009020201,"Census Tract 202.01, Cape May County, New Jersey",60276,11636
1400000US34009020203,34009020203,"Census Tract 202.03, Cape May County, New Jersey",42767,6298
1400000US34009020205,34009020205,"Census Tract 202.05, Cape May County, New Jersey",30083,7610
1400000US34009020206,34009020206,"Census Tract 202.06, Cape May County, New Jersey",37773,5249
1400000US34009020301,34009020301,"Census Tract 203.01, Cape May County, New Jersey",40636,3802
1400000US34009020302,34009020302,"Census Tract 203.02, Cape May County, New Jersey",39644,6038
1400000US34009020400,34009020400,"Census Tract 204, Cape May County, New Jersey",31649,3924
1400000US34009020500,34009020500,"Census Tract 205, Cape May County, New Jersey",17074,2628
1400000US34009020600,34009020600,"Census Tract 206, Cape May County, New Jersey",28945,3078
1400000US34009020700,34009020700,"Census Tract 207, Cape May County, New Jersey",31377,2684
1400000US34009020800,34009020800,"Census Tract 208, Cape May County, New Jersey",44498,10137
1400000US34009020901,34009020901,"Census Tract 209.01, Cape May County, New Jersey",68590,14998
1400000US34009020902,34009020902,"Census Tract 209.02, Cape May County, New Jersey",93958,18912
1400000US34009021001,34009021001,"Census Tract 210.01, Cape May County, New Jersey",26322,4182
1400000US34009021002,34009021002,"Census Tract 210.02, Cape May County, New Jersey",33599,3088
1400000US34009021100,34009021100,"Census Tract 211, Cape May County, New Jersey",33822,4977
1400000US34009021300,34009021300,"Census Tract 213, Cape May County, New Jersey",31163,3608
1400000US34009021400,34009021400,"Census Tract 214, Cape May County, New Jersey",20305,3383
1400000US34009021500,34009021500,"Census Tract 215, Cape May County, New Jersey",29482,5736
1400000US34009021600,34009021600,"Census Tract 216, Cape May County, New Jersey",41290,7013
1400000US34009021701,34009021701,"Census Tract 217.01, Cape May County, New Jersey",30693,4057
1400000US34009021702,34009021702,"Census Tract 217.02, Cape May County, New Jersey",35224,3662
1400000US34009021803,34009021803,"Census Tract 218.03, Cape May County, New Jersey",26672,3256
1400000US34009021804,34009021804,"Census Tract 218.04, Cape May County, New Jersey",23886,3121
1400000US34009021805,34009021805,"Census Tract 218.05, Cape May County, New Jersey",30316,3636
1400000US34009021806,34009021806,"Census Tract 218.06, Cape May County, New Jersey",32554,4135
1400000US34009021900,34009021900,"Census Tract 219, Cape May County, New Jersey",37143,3380
1400000US34009022000,34009022000,"Census Tract 220, Cape May County, New Jersey",30595,3591
1400000US34009022101,34009022101,"Census Tract 221.01, Cape May County, New Jersey",15302,3252
1400000US34009022102,34009022102,"Census Tract 221.02, Cape May County, New Jersey",29974,3438
1400000US34009990100,34009990100,"Census Tract 9901, Cape May County, New Jersey",-,**
1400000US34011010101,34011010101,"Census Tract 101.01, Cumberland County, New Jersey",26198,2191
1400000US34011010103,34011010103,"Census Tract 101.03, Cumberland County, New Jersey",2052,717
1400000US34011010200,34011010200,"Census Tract 102, Cumberland County, New Jersey",21318,3144
1400000US34011010301,34011010301,"Census Tract 103.01, Cumberland County, New Jersey",28481,3008
1400000US34011010302,34011010302,"Census Tract 103.02, Cumberland County, New Jersey",22665,3182
1400000US34011010401,34011010401,"Census Tract 104.01, Cumberland County, New Jersey",19745,1618
1400000US34011010402,34011010402,"Census Tract 104.02, Cumberland County, New Jersey",-,**
1400000US34011010500,34011010500,"Census Tract 105, Cumberland County, New Jersey",32193,2548
1400000US34011010600,34011010600,"Census Tract 106, Cumberland County, New Jersey",28465,1754
1400000US34011010700,34011010700,"Census Tract 107, Cumberland County, New Jersey",27684,2451
1400000US34011010800,34011010800,"Census Tract 108, Cumberland County, New Jersey",26593,2351
1400000US34011020100,34011020100,"Census Tract 201, Cumberland County, New Jersey",8783,3180
1400000US34011020200,34011020200,"Census Tract 202, Cumberland County, New Jersey",11122,2293
1400000US34011020300,34011020300,"Census Tract 203, Cumberland County, New Jersey",13142,3134
1400000US34011020400,34011020400,"Census Tract 204, Cumberland County, New Jersey",20994,2752
1400000US34011020502,34011020502,"Census Tract 205.02, Cumberland County, New Jersey",1389,1048
1400000US34011020503,34011020503,"Census Tract 205.03, Cumberland County, New Jersey",11877,1687
1400000US34011020600,34011020600,"Census Tract 206, Cumberland County, New Jersey",21098,2946
1400000US34011030100,34011030100,"Census Tract 301, Cumberland County, New Jersey",20544,8907
1400000US34011030200,34011030200,"Census Tract 302, Cumberland County, New Jersey",15692,2101
1400000US34011030300,34011030300,"Census Tract 303, Cumberland County, New Jersey",21608,2636
1400000US34011030400,34011030400,"Census Tract 304, Cumberland County, New Jersey",26790,2633
1400000US34011030501,34011030501,"Census Tract 305.01, Cumberland County, New Jersey",28366,2589
1400000US34011030502,34011030502,"Census Tract 305.02, Cumberland County, New Jersey",23229,2906
1400000US34011040300,34011040300,"Census Tract 403, Cumberland County, New Jersey",21165,1965
1400000US34011040400,34011040400,"Census Tract 404, Cumberland County, New Jersey",25157,2283
1400000US34011040500,34011040500,"Census Tract 405, Cumberland County, New Jersey",18462,2406
1400000US34011040600,34011040600,"Census Tract 406, Cumberland County, New Jersey",24376,3379
1400000US34011040700,34011040700,"Census Tract 407, Cumberland County, New Jersey",27779,3036
1400000US34011040800,34011040800,"Census Tract 408, Cumberland County, New Jersey",39043,4993
1400000US34011040901,34011040901,"Census Tract 409.01, Cumberland County, New Jersey",21929,2913
1400000US34011040902,34011040902,"Census Tract 409.02, Cumberland County, New Jersey",24530,2854
1400000US34011041000,34011041000,"Census Tract 410, Cumberland County, New Jersey",28181,2518
1400000US34011041100,34011041100,"Census Tract 411, Cumberland County, New Jersey",16434,3759
1400000US34011990000,34011990000,"Census Tract 9900, Cumberland County, New Jersey",-,**
1400000US34013000100,34013000100,"Census Tract 1, Essex County, New Jersey",18366,2220
1400000US34013000200,34013000200,"Census Tract 2, Essex County, New Jersey",17241,2691
1400000US34013000300,34013000300,"Census Tract 3, Essex County, New Jersey",17360,3373
1400000US34013000400,34013000400,"Census Tract 4, Essex County, New Jersey",16113,2205
1400000US34013000500,34013000500,"Census Tract 5, Essex County, New Jersey",18878,2805
1400000US34013000600,34013000600,"Census Tract 6, Essex County, New Jersey",17480,2265
1400000US34013000700,34013000700,"Census Tract 7, Essex County, New Jersey",15648,2434
1400000US34013000800,34013000800,"Census Tract 8, Essex County, New Jersey",16029,2745
1400000US34013000900,34013000900,"Census Tract 9, Essex County, New Jersey",10963,2025
1400000US34013001000,34013001000,"Census Tract 10, Essex County, New Jersey",12706,3202
1400000US34013001100,34013001100,"Census Tract 11, Essex County, New Jersey",12767,3272
1400000US34013001300,34013001300,"Census Tract 13, Essex County, New Jersey",12858,2715
1400000US34013001400,34013001400,"Census Tract 14, Essex County, New Jersey",11224,2665
1400000US34013001500,34013001500,"Census Tract 15, Essex County, New Jersey",11046,1967
1400000US34013001600,34013001600,"Census Tract 16, Essex County, New Jersey",19733,11256
1400000US34013001700,34013001700,"Census Tract 17, Essex County, New Jersey",19599,7042
1400000US34013001800,34013001800,"Census Tract 18, Essex County, New Jersey",15803,3404
1400000US34013001900,34013001900,"Census Tract 19, Essex County, New Jersey",13708,5053
1400000US34013002000,34013002000,"Census Tract 20, Essex County, New Jersey",22992,3868
1400000US34013002100,34013002100,"Census Tract 21, Essex County, New Jersey",22015,3512
1400000US34013002201,34013002201,"Census Tract 22.01, Essex County, New Jersey",21448,2477
1400000US34013002202,34013002202,"Census Tract 22.02, Essex County, New Jersey",22200,2152
1400000US34013002300,34013002300,"Census Tract 23, Essex County, New Jersey",22540,2854
1400000US34013002400,34013002400,"Census Tract 24, Essex County, New Jersey",18969,4238
1400000US34013002500,34013002500,"Census Tract 25, Essex County, New Jersey",21954,3474
1400000US34013002600,34013002600,"Census Tract 26, Essex County, New Jersey",10585,2730
1400000US34013002800,34013002800,"Census Tract 28, Essex County, New Jersey",16335,4411
1400000US34013003100,34013003100,"Census Tract 31, Essex County, New Jersey",16286,5424
1400000US34013003500,34013003500,"Census Tract 35, Essex County, New Jersey",17729,4417
1400000US34013003700,34013003700,"Census Tract 37, Essex County, New Jersey",15278,3322
1400000US34013003800,34013003800,"Census Tract 38, Essex County, New Jersey",20618,3033
1400000US34013003900,34013003900,"Census Tract 39, Essex County, New Jersey",17414,12290
1400000US34013004100,34013004100,"Census Tract 41, Essex County, New Jersey",20643,3777
1400000US34013004200,34013004200,"Census Tract 42, Essex County, New Jersey",14046,3022
1400000US34013004300,34013004300,"Census Tract 43, Essex County, New Jersey",13635,2747
1400000US34013004400,34013004400,"Census Tract 44, Essex County, New Jersey",14067,2173
1400000US34013004500,34013004500,"Census Tract 45, Essex County, New Jersey",19211,2708
1400000US34013004600,34013004600,"Census Tract 46, Essex County, New Jersey",22464,2976
1400000US34013004700,34013004700,"Census Tract 47, Essex County, New Jersey",23671,2771
1400000US34013004801,34013004801,"Census Tract 48.01, Essex County, New Jersey",15936,2557
1400000US34013004802,34013004802,"Census Tract 48.02, Essex County, New Jersey",12313,2154
1400000US34013004900,34013004900,"Census Tract 49, Essex County, New Jersey",23851,3463
1400000US34013005000,34013005000,"Census Tract 50, Essex County, New Jersey",14696,2823
1400000US34013005100,34013005100,"Census Tract 51, Essex County, New Jersey",18302,2759
1400000US34013005200,34013005200,"Census Tract 52, Essex County, New Jersey",20016,6230
1400000US34013005300,34013005300,"Census Tract 53, Essex County, New Jersey",16803,2944
1400000US34013005400,34013005400,"Census Tract 54, Essex County, New Jersey",13980,3072
1400000US34013005700,34013005700,"Census Tract 57, Essex County, New Jersey",15761,3289
1400000US34013006200,34013006200,"Census Tract 62, Essex County, New Jersey",12708,3505
1400000US34013006400,34013006400,"Census Tract 64, Essex County, New Jersey",38310,14446
1400000US34013006600,34013006600,"Census Tract 66, Essex County, New Jersey",20611,4970
